style,dataset,run_path,model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,7,global,interrogative,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,Which Scottish football club became known by the nickname for Dumfries?,0.9368919134140016,The nickname,The,0.0,0.876041054725647,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,8,global,interrogative,trivia_qa,The revolutionary group the Sandinistas were active in which country?,In which country were the revolutionary group the Sandinistas active?,0.9573262333869934,The Sandinistas were active in **Nicaragua**.,The revolutionary,0.0,0.841866135597229,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,9,global,interrogative,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who was the conservative candidate that Ken Livingstone beat in the first two elections for Mayor of London?,0.9766658544540404,The Conservative candidate,The conservative candidate that,18.99589214128981,0.910605251789093,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,10,global,interrogative,trivia_qa,"""Who said, To err is human but it feels divine?""""""","Who is the person that said, ""To err is human but it feels divine?""",0.92384135723114,That's a,The person who said,0.0,0.8518779873847961,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,11,global,interrogative,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?",What type of shop did Mr Benn visit when he was looking for an adventure?,0.9532842040061952,Mr.,Mr Benn visited a,15.97357760615681,0.877842366695404,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,12,global,interrogative,trivia_qa,What was made and repaired by a Wainwright?,What is made and repaired by a Wainwright?,0.9819704294204712,A Wainwright was a,A Wainwright is,0.0,0.9597167372703552,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,13,global,interrogative,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?","Which other country was involved in the War of the Triple Alliance (1864 - 1870), fought between the allied countries of Argentina, Brazil, and Uruguay?",0.9576331973075868,The,The other,0.0,0.8943907022476196,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,14,global,interrogative,trivia_qa,What city will host the 2016 Olympics?,Which city will host the 2016 Olympics?,0.9998047351837158,The city,The city that hosted,31.947155212313625,0.8893929123878479,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,15,global,interrogative,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,"Which African capital city is overlooked by Mount Entoto, the highest peak?",0.9205375909805298,Mount Entoto,The African capital,0.0,0.7996201515197754,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,0,global,imperative,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,Provide the general name given to a rotating star that emits a regular beat of radiation.,0.949865221977234,The,The general name given,15.97357760615681,0.8217964172363281,,,,,-15.973577606156814,-0.0324951410293578,-0.0399625897407531,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,1,global,imperative,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",Identify which Gilbert and Sullivan operetta is subtitled 'The Witches Curse.',0.9427521824836732,The,The,0.0,0.9999998211860656,,,,,-15.97357760615681,-0.0001407861709593,0.1473335027694701,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,2,global,imperative,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Identify the English cricketer who had figures for bowling 10 for 53 against Australia in 1956.,0.9509113430976868,The English,The English,0.0,1.000000238418579,,,,,0.0,-0.0287071466445922,0.1994168758392334,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,3,global,imperative,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Write about the 1953 novel ‘A Kid For Two…’ by Wolf Mankowitz.,0.9213613867759703,...**,The novel you',0.0,0.7975456714630127,,,,,0.0,-0.0196993350982668,-0.019629418849945,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,4,global,imperative,trivia_qa,Who is the patron saint of dancers?,Identify the patron saint of dancers.,0.9306021928787231,The,The patron saint of,15.97357760615681,0.7987276315689087,,,,,-84.02642239384323,-0.0693978071212768,-0.2012723684310913,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,5,global,imperative,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Identify which two authors were responsible for the Communist Manifesto published on Feb 21, 1848.",0.9510449767112732,The,The two authors responsible,15.97357760615681,0.8411149382591248,,,,,15.97357760615681,-0.006691575050354,-0.0045681595802307,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,6,global,imperative,trivia_qa,The fortified wine drink Sherry is named after what town?,Name the town after which the fortified wine drink Sherry is named.,0.9109454154968262,Sher,The fortified wine drink,0.0,0.838582456111908,,,,,0.0,-0.0315481424331666,-0.0566041469573974,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,7,global,imperative,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,Identify the Scottish football club that the nickname for Dumfries became.,0.9161003232002258,The nickname,The Scottish football club,15.97357760615681,0.8396009206771851,,,,,15.97357760615681,-0.0207915902137757,-0.0364401340484619,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,8,global,imperative,trivia_qa,The revolutionary group the Sandinistas were active in which country?,Identify the country where the revolutionary group the Sandinistas were active.,0.9119303822517396,The Sandinistas were active in **Nicaragua**.,The Sandin,0.0,0.8173384666442871,,,,,0.0,-0.0453958511352537,-0.0245276689529418,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,9,global,imperative,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Identify the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London.,0.9577937126159668,The Conservative candidate,The,0.0,0.8633977770805359,,,,,-18.99589214128981,-0.0188721418380736,-0.0472074747085571,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,10,global,imperative,trivia_qa,"""Who said, To err is human but it feels divine?""""""","""Identify who said, 'To err is human but it feels divine.'""",0.94338059425354,That's a,The,0.0,0.8794211149215698,,,,,0.0,0.0195392370224,0.0275431275367736,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,11,global,imperative,trivia_qa,"When Mr Benn was looking for an adventure, what type of shop did he visit?",Visit the type of shop Mr Benn went to when he was looking for an adventure.,0.928215742111206,Mr.,That would be,0.0,0.8994531631469727,,,,,-15.97357760615681,-0.0250684618949891,0.0216107964515686,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,12,global,imperative,trivia_qa,What was made and repaired by a Wainwright?,Identify what was made and repaired by a Wainwright.,0.9409226775169371,A Wainwright was a,A,0.0,0.7877320051193237,,,,,0.0,-0.041047751903534,-0.1719847321510315,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,13,global,imperative,trivia_qa,"The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country?","Identify which other country was involved in the War of the Triple Alliance (1864 - 1870) that was fought between the allied countries of Argentina, Brazil, and Uruguay.",0.9498392343521118,The War of,The War of the,59.460355750136046,0.9417660236358644,,,,,59.460355750136046,-0.0077939629554749,0.0473753213882447,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,14,global,imperative,trivia_qa,What city will host the 2016 Olympics?,Determine which city will host the 2016 Olympics.,0.9448000192642212,The city that hosted,The city that hosted,100.00000000000004,0.9999999403953552,,,,,68.05284478768641,-0.0550047159194946,0.1106070280075073,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,15,global,imperative,trivia_qa,Mount Entoto is the highest peak overlooking which African capital city?,Identify the African capital city that Mount Entoto overlooks as its highest peak.,0.9010534882545472,Mount Entoto,The African capital city,0.0,0.7945895195007324,,,,,0.0,-0.0194841027259825,-0.0050306320190429,,,
Length,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_length_variation_20260501_025147,gemini-2.5-flash,0,global,0.25,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What is a rotating star's name?,0.9025087952613832,The general,There isn',0.0,0.8539655208587646,,,,,0.0,-0.0974913239479063,-0.1460343003273009,,,
Length,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_length_variation_20260501_025147,gemini-2.5-flash,1,global,0.25,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",Which Gilbert and Sullivan operetta?,0.8975697755813599,The,Since,0.0,0.9996286630630492,,,,,0.0,-0.1024303436279296,0.1569924950599669,,,
Length,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_length_variation_20260501_025147,gemini-2.5-flash,2,global,0.25,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer took 10–53?,0.9263831973075868,The English,That would be,0.0,0.8356122970581055,,,,,-31.947155212313625,-0.0736168026924132,0.0047317743301391,,,
Length,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_length_variation_20260501_025147,gemini-2.5-flash,3,global,0.25,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Who wrote?,0.8319758772850037,The novel is titled,To answer that,0.0,0.8357117772102356,,,,,0.0,-0.1680241227149963,0.0584907531738281,,,
Length,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_length_variation_20260501_025147,gemini-2.5-flash,4,global,0.25,trivia_qa,Who is the patron saint of dancers?,Saint of dancers?,0.8849479556083679,The,While there isn,0.0,0.8064838647842407,,,,,0.0,-0.115052044391632,0.0077564120292663,,,
Length,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_length_variation_20260501_025147,gemini-2.5-flash,5,global,0.25,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?",Who authored the Communist Manifesto?,0.9163097739219666,The,The Communist Manifesto was authored by **Karl Marx** and **Friedrich Engels**.,1.9146030690102511,0.7932009100914001,,,,,1.9146030690102511,-0.0836902260780334,-0.2067989110946654,,,
Length,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_length_variation_20260501_025147,gemini-2.5-flash,6,global,0.25,trivia_qa,The fortified wine drink Sherry is named after what town?,Sherry's name?,0.8386036157608032,Jerez de,The name,0.0,0.7880622744560242,,,,,0.0,-0.1613962054252623,-0.0157595872879028,,,
Length,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_length_variation_20260501_025147,gemini-2.5-flash,7,global,0.25,trivia_qa,The nickname for Dumfries became the name of which Scottish football club?,Which club?,0.8658949732780457,The nickname,To help me answer,0.0,0.8488556742668152,,,,,-100.00000000000004,-0.1341050267219543,-0.1511443257331848,,,
Length,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_length_variation_20260501_025147,gemini-2.5-flash,8,global,0.25,trivia_qa,The revolutionary group the Sandinistas were active in which country?,Nicaragua?,0.8272249698638916,The Sandinistas were active in **Nicaragua**.,N,0.0,0.812340259552002,,,,,-100.00000000000004,-0.1727750301361084,-0.187659740447998,,,
Length,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_length_variation_20260501_025147,gemini-2.5-flash,9,global,0.25,trivia_qa,Who was the conservative candidate beaten by Ken Livingstone in the first two elections for Mayor of London?,Who lost to Livingstone?,0.8834673166275024,The conservative candidate beaten,David Livingstone was,0.0,0.7923614382743835,,,,,0.0,-0.1165326833724975,-0.2076384425163269,,,
